datapoint,factValue
dp134663,100836945526.83751
dp134665,64029856467.33834
dp143076,1.575680625356853
dp3525677,100631337660.16667
dp3525678,100551298426.94499
dp3525679,98994585123.27832
dp475219,64135474532.08584
dp475220,63209166869.86084
dp475221,63588392631.583336
dp475490,1.5689447258253948
dp475491,1.5677984063211212
dp475492,1.584174548980526
